msgid 10000000
nhost 2560
1096 9  1036 19171 0  1109 37791 0  2951 148260 0  3994 130839 0  7861 79623 0  15313 85438 0  16598 49726 0  17388 13602 0  19890 15743 0
1097 9  1534 74465 0  3294 2656 0  3455 148595 0  5115 59051 0  13681 29415 0  13716 10645 0  18364 87755 0  20924 162471 0  21006 16564 0
1098 9  723 55615 0  1818 1449 0  5897 41577 0  8173 24800 0  8640 6686 0  18236 51012 0  18414 14442 0  19504 34104 0  20235 71016 0
1099 9  994 74019 0  3154 75743 0  4038 113014 0  5229 4099 0  7067 42450 0  12727 28599 0  16958 49981 0  19772 161527 0  20830 89736 0
1100 9  44 145956 0  1668 56273 0  6133 78133 0  6523 132968 0  8910 6859 0  12043 28052 0  12910 83536 0  14071 84376 0  21151 35350 0
1101 9  2500 129697 0  3242 39468 0  3916 21370 0  4542 113394 0  5231 41143 0  6362 150997 0  6691 78621 0  11628 9027 0  13081 83665 0
1102 9  7371 5781 0  7476 115582 0  16005 67828 0  18903 69924 0  19255 88442 0  19324 33989 0  20093 107426 0  20437 143864 0  20623 89616 0
1103 9  104 91708 0  3062 39308 0  3919 76332 0  12815 156147 0  15181 139751 0  15354 11976 0  17208 13458 0  19720 34268 0  21968 54024 0
1104 9  221 91814 0  263 37179 0  3742 130653 0  7900 134075 0  9694 26010 0  11068 136664 0  16317 12805 0  19630 34195 0  21683 53817 0
1105 9  868 73899 0  2529 2034 0  4984 131632 0  8658 6695 0  8681 98379 0  9503 153460 0  10600 136308 0  11624 100639 0  16678 31787 0
1106 9  2943 2324 0  4853 40821 0  6518 42056 0  7658 152006 0  9120 62107 0  10285 136024 0  10715 99941 0  14644 30144 0  17329 86942 0
1107 9  0 2 0  467 146280 0  2509 129706 0  4701 58688 0  5321 41186 0  10810 27020 0  12326 101264 0  13649 102231 0  18516 69708 0
1108 9  1087 128571 0  2419 129646 0  6282 4919 0  7831 24507 0  9947 44704 0  12599 155966 0  18003 69356 0  21056 108170 0  22627 109387 0
1109 10  1030 74046 0  1675 19681 0  5165 149971 0  5253 113955 0  5788 22831 0  6220 23195 0  16096 85901 0  18418 87811 0  20649 71348 0  22318 17737 0
1110 9  968 92423 0  4364 149352 0  6183 4839 0  10343 44960 0  11520 8931 0  14953 85137 0  17717 105627 0  19420 142991 0  20010 70862 0
1111 9  189 156 0  6692 96903 0  11127 63747 0  11243 45602 0  13296 65527 0  16847 159279 0  20665 34959 0  22358 17755 0  22553 72901 0
1112 9  6069 59813 0  7350 115465 0  10042 135821 0  11099 45469 0  11341 27510 0  11573 155224 0  15004 30428 0  20280 71062 0  20993 108104 0
1113 9  1631 38145 0  1928 38442 0  2452 75176 0  7521 115593 0  7741 24466 0  8155 24795 0  10067 99442 0  15529 85569 0  17063 159439 0
1114 9  1282 74236 0  2502 2015 0  7931 43104 0  10630 26802 0  11380 82471 0  15416 158161 0  15967 31194 0  16085 49383 0  20831 108011 0
1115 9  1332 1097 0  2048 93210 0  5845 77912 0  8030 43191 0  8984 43960 0  13797 10681 0  15155 157947 0  16003 31217 0  22147 109017 0
1116 9  2183 93309 0  5000 95572 0  5133 59069 0  9013 80575 0  11340 8753 0  14579 157522 0  17645 105584 0  17906 105767 0  20683 34965 0
1117 9  5234 95758 0  5303 41169 0  12315 64830 0  13724 156826 0  14980 85155 0  18334 33132 0  20785 89717 0  21082 89949 0  21413 53507 0
1118 9  198 191 0  2221 129511 0  9632 44482 0  13436 156600 0  14774 103133 0  15655 85634 0  16534 31684 0  16673 104642 0  22643 109394 0
1119 9  1994 93167 0  8581 80254 0  9623 44476 0  10052 153968 0  12522 64952 0  13798 29537 0  15521 103738 0  16209 12687 0  21051 16613 0
1120 9  1325 37951 0  4209 113168 0  6848 151378 0  9306 7158 0  9533 44398 0  9562 80964 0  16671 68276 0  17668 32568 0  22051 108937 0
1121 9  1217 37870 0  3321 2683 0  3623 94489 0  5417 150154 0  7158 60601 0  8969 98675 0  9452 44321 0  17254 32211 0  22433 72778 0
1122 9  623 37414 0  3152 39394 0  5048 149922 0  8123 97948 0  9218 44181 0  10134 7752 0  15231 67196 0  15319 30626 0  21297 71826 0
1123 9  3952 21404 0  4869 3803 0  4886 149838 0  6115 78124 0  9226 25673 0  10230 117929 0  16373 49602 0  17528 105394 0  21898 36027 0
1124 9  2163 56689 0  4009 76383 0  4445 149466 0  7687 24428 0  7971 116010 0  10141 135907 0  16060 85881 0  20254 89297 0  22695 36797 0
1125 9  3779 148868 0  8020 24727 0  8032 79745 0  10505 45061 0  10859 100027 0  13563 10549 0  15044 103318 0  16906 86591 0  18126 14175 0
1126 9  942 110336 0  1554 110852 0  3725 148827 0  10745 154542 0  11548 27670 0  12212 155740 0  16008 122367 0  16543 31686 0  16967 49982 0
1127 9  1672 129048 0  2154 56680 0  4240 21611 0  7598 42835 0  8117 152371 0  13914 10782 0  14897 48414 0  16165 31352 0  19839 70674 0
1128 9  5905 22937 0  8049 61266 0  9195 117149 0  13307 101978 0  17947 32770 0  18199 33045 0  19622 51972 0  21067 144391 0  21118 89969 0
1129 9  2217 56729 0  7678 24415 0  8861 98577 0  10315 26584 0  12182 101142 0  16477 140710 0  17832 69204 0  18656 160797 0  22623 36735 0
1130 9  127 18463 0  6579 5189 0  8350 134477 0  8409 61613 0  10583 154359 0  12395 46543 0  12772 28647 0  13129 138261 0  18103 87556 0
1131 9  1429 128878 0  2141 147589 0  2698 129837 0  3068 148330 0  6755 96962 0  9936 7567 0  15530 103749 0  21573 16994 0  21951 36064 0
1132 10  1792 19805 0  1907 147413 0  2589 111774 0  2996 148289 0  5160 59076 0  5473 22587 0  16267 86058 0  19368 15299 0  19462 88599 0  21326 108369 0
1133 9  1459 19503 0  3567 57768 0  5166 4074 0  6930 5459 0  11111 100169 0  13388 102031 0  18318 69569 0  18874 33599 0  22493 145648 0
1134 9  5990 96384 0  7553 42780 0  8733 61860 0  8827 134879 0  11712 64311 0  13203 10262 0  14194 29794 0  20215 34647 0  20986 144328 0
1135 9  6436 23350 0  11468 45785 0  12592 28501 0  13189 83769 0  13233 65482 0  14661 11465 0  17778 69165 0  19708 143244 0  22802 91545 0
1136 9  749 37510 0  1606 74514 0  4428 3463 0  4461 113361 0  9076 80607 0  9955 26271 0  12538 28461 0  16891 141000 0  20804 107992 0
1137 9  1431 1170 0  2007 1568 0  4304 40356 0  4410 3459 0  7897 79672 0  9535 80934 0  16424 158872 0  16441 140686 0  17850 69213 0
1138 9  1733 92995 0  4070 40172 0  5373 4198 0  6799 78701 0  7405 133684 0  8883 6847 0  12960 10001 0  14200 139016 0  14759 157648 0
1139 9  2271 56767 0  3746 39896 0  5521 77623 0  6381 5017 0  7462 24197 0  9539 153513 0  10010 44755 0  10843 136518 0  14888 48411 0
1140 9  1764 1408 0  1932 111155 0  3289 75823 0  3413 39628 0  6965 151424 0  7750 24471 0  10699 136413 0  12846 65224 0  13572 10550 0
1141 9  785 37542 0  1940 93129 0  2150 147602 0  4493 40516 0  8093 43231 0  9671 99181 0  10089 7736 0  15678 12250 0  22041 72426 0
1142 9  1502 147074 0  4137 113103 0  4287 58219 0  6041 41701 0  6558 114909 0  15296 103525 0  18480 69684 0  21493 35667 0  22192 54249 0
1143 9  350 146179 0  2037 56582 0  3959 149041 0  4966 131618 0  6304 78310 0  6777 5363 0  9974 44729 0  20134 34606 0  20786 107972 0
1144 9  1055 37745 0  1141 128622 0  2474 147912 0  4201 130976 0  11988 9278 0  12528 9664 0  16491 68157 0  18671 106364 0  19799 161541 0
1145 9  1164 55924 0  3354 112407 0  3432 57640 0  12124 28120 0  15836 104002 0  15866 158503 0  16367 104420 0  17954 160264 0  20894 108048 0
1146 9  3430 21015 0  6128 150817 0  6920 151403 0  7356 60788 0  8560 25182 0  9497 44353 0  11570 100572 0  11901 64469 0  21473 162883 0
1147 9  2744 148114 0  5322 59190 0  6318 4934 0  8786 43751 0  14584 84863 0  16250 104369 0  21096 16646 0  21826 35951 0  22770 91527 0
1148 9  2411 147861 0  3961 21406 0  6328 23286 0  12268 28231 0  12317 101263 0  13981 84296 0  14152 84438 0  17753 105648 0  20935 35151 0
1149 9  3313 20924 0  8432 152586 0  14445 11297 0  16445 49637 0  16555 86342 0  17929 32748 0  18422 160650 0  18822 69857 0  19336 88540 0
1150 9  1099 19226 0  2232 1784 0  4716 3703 0  6240 59921 0  6645 60182 0  6739 133160 0  9890 153780 0  10850 100017 0  12410 155858 0
1151 9  938 37654 0  2230 129512 0  5738 96172 0  6766 133207 0  7386 115498 0  13159 28962 0  14830 139491 0  17154 13412 0  22868 127655 0
1152 9  345 55216 0  2028 56568 0  5441 95888 0  7661 42889 0  12985 138098 0  15358 85461 0  16028 158616 0  20514 71247 0  22034 90683 0
1153 9  3407 94363 0  4498 131180 0  4785 113556 0  8162 152394 0  13041 10090 0  14297 102793 0  14998 85187 0  19467 15383 0  21628 35785 0
1154 9  6348 59983 0  9764 153710 0  12897 9939 0  15983 158588 0  17582 105485 0  18072 14128 0  20218 89276 0  22759 36864 0  22857 73186 0
1155 9  1433 38014 0  3778 130670 0  5324 95813 0  13243 83787 0  14256 11109 0  14660 157554 0  18336 69596 0  22037 145277 0  22287 36428 0
1156 9  5021 149893 0  6295 78306 0  7357 79163 0  11893 82857 0  14105 47876 0  14106 66278 0  15059 48522 0  20735 162336 0  21406 90203 0
1157 9  202 73393 0  900 806 0  2739 57039 0  8999 152996 0  10273 81575 0  14962 85145 0  15986 49312 0  22025 72417 0  22408 54408 0
1158 9  3196 20824 0  5107 77237 0  5319 4149 0  5446 22572 0  8428 80151 0  17038 32000 0  18391 87787 0  18752 106438 0  20168 161809 0
1159 9  4264 131032 0  4575 58542 0  8514 6626 0  13752 10673 0  14309 157327 0  14365 29927 0  17011 31986 0  19997 161676 0  21659 108632 0
1160 9  2137 74875 0  4653 3661 0  10401 118054 0  12332 46474 0  13748 102285 0  13944 66122 0  18234 14259 0  18746 160859 0  22721 73042 0
1161 9  3612 57787 0  6179 96498 0  9604 25927 0  13528 29260 0  13962 66143 0  15257 48683 0  15758 158430 0  20610 16319 0  22489 72845 0
1162 9  1324 19389 0  3730 76208 0  5893 132492 0  11756 46025 0  11784 64383 0  14996 48480 0  15713 158372 0  16661 49759 0  22401 72739 0
1163 9  2497 75194 0  2665 20454 0  5364 4191 0  11639 45882 0  13901 102441 0  14372 157401 0  18273 69530 0  22153 72492 0  22438 17848 0
1164 9  4509 3538 0  7094 42488 0  7306 133608 0  12716 156041 0  13538 47442 0  14195 47935 0  19291 88504 0  21450 71932 0  21513 71971 0
1165 9  819 749 0  1120 74099 0  1698 110997 0  2967 112121 0  6568 133020 0  11723 100739 0  11777 100766 0  12437 155879 0  19758 70598 0
1166 9  2025 1587 0  2185 129451 0  4981 77126 0  5977 23000 0  8377 134500 0  10773 8311 0  10898 154685 0  19065 70044 0  21506 108534 0
1167 9  655 128245 0  1488 56146 0  1510 128914 0  4116 58130 0  10493 154299 0  12449 46568 0  16578 12989 0  18282 69532 0  19845 15703 0
1168 9  538 128172 0  637 128230 0  708 110209 0  3272 94256 0  4712 95372 0  6250 78256 0  6671 42136 0  10142 154035 0  20988 16558 0
1169 9  394 128060 0  5224 77323 0  7414 133685 0  9847 26195 0  9971 153891 0  11236 82327 0  11918 46142 0  15087 67091 0  15933 67801 0
1170 9  1746 1402 0  4225 76569 0  4656 58649 0  6101 150787 0  6374 41939 0  9225 7101 0  10123 135878 0  10660 81940 0  12215 46381 0
1171 9  765 702 0  2685 57009 0  3982 76375 0  4931 149847 0  15606 12193 0  16600 86363 0  18155 50932 0  19326 70271 0  21122 162666 0
1172 9  112 73321 0  2303 147760 0  5461 132060 0  6303 59939 0  10675 26832 0  15196 85328 0  17696 50606 0  19029 70029 0  19379 51819 0
1173 9  416 37268 0  2636 148043 0  4626 3646 0  5354 150115 0  9235 25687 0  9266 98884 0  10638 8233 0  11494 27606 0  18156 69461 0
1174 9  3036 57329 0  4037 94932 0  6659 151207 0  8906 98608 0  14930 157765 0  16196 104297 0  17425 32375 0  18670 87991 0  22194 90945 0
1175 10  3676 76150 0  5297 95791 0  5688 4413 0  5694 114242 0  7375 79170 0  8538 116561 0  10658 45158 0  18773 160872 0  20685 71358 0  21655 35806 0
1176 10  81 83 0  1123 128595 0  1900 19865 0  2541 56921 0  5921 150617 0  6484 78455 0  6968 42419 0  7452 5836 0  11054 45449 0  18593 160760 0
1177 9  3304 20916 0  4306 76597 0  5573 41349 0  5728 77837 0  7921 24639 0  9249 117203 0  10750 81994 0  15466 85538 0  18287 160569 0
1178 9  679 73755 0  1411 128858 0  4054 76432 0  4745 40757 0  5415 114050 0  6352 132822 0  13810 84189 0  14457 66568 0  16658 159109 0
1179 10  1837 19827 0  3389 94344 0  5275 22462 0  6033 59795 0  11746 27813 0  14941 30364 0  16523 158924 0  18495 14533 0  18723 69794 0  19904 107297 0
1180 9  1639 19633 0  1954 19906 0  3802 76242 0  10840 82027 0  11371 82456 0  13865 102382 0  16127 158705 0  16158 67946 0  22024 54100 0
1181 9  63 48 0  946 19115 0  5997 59753 0  8257 80014 0  12348 9540 0  14495 102952 0  15389 158155 0  20278 34696 0  22055 36156 0
1182 9  3296 39512 0  3492 2791 0  3899 40016 0  5474 41287 0  7680 60991 0  14597 157530 0  15427 30706 0  16122 67918 0  22536 54536 0
1183 9  1283 92601 0  2615 93709 0  4115 40228 0  10994 100088 0  13321 29102 0  14228 157241 0  15264 11899 0  16776 13139 0  19243 33891 0
1184 9  4926 58886 0  9386 153386 0  12009 64570 0  12375 9570 0  14120 157114 0  15015 67045 0  16313 104392 0  20714 107932 0  22370 91124 0
1185 9  1531 19566 0  5002 131655 0  7088 97178 0  13346 156546 0  13878 10750 0  20972 53092 0  21639 72082 0  22456 54462 0  22558 17954 0
1186 9  2340 1859 0  5638 77736 0  7288 133601 0  8568 6654 0  9222 117173 0  12411 9593 0  12464 155892 0  13594 84026 0  16860 68428 0
1187 9  554 92114 0  5022 3927 0  5569 132146 0  8193 61379 0  10701 8271 0  11003 100110 0  11587 82623 0  11744 155321 0  20312 161987 0
1188 9  649 18808 0  6604 133033 0  6695 151240 0  8331 116352 0  11735 155320 0  15547 85578 0  17104 86728 0  19651 88824 0  20241 16015 0
1189 9  3963 58018 0  5558 95987 0  6088 78111 0  6197 96517 0  7403 97417 0  10087 135866 0  10718 154525 0  19958 107332 0  22130 90855 0
1190 9  3586 76073 0  4090 76484 0  4961 40895 0  5877 4597 0  6735 60277 0  7819 134031 0  10565 154341 0  13177 28983 0  18149 105960 0
1191 9  1485 1188 0  2011 74772 0  2299 75039 0  4385 40457 0  6006 59759 0  7675 133899 0  10547 154329 0  12916 28749 0  17690 105605 0
1192 9  326 37229 0  2145 56677 0  6859 23676 0  10205 154088 0  12330 9533 0  15942 67804 0  19076 106685 0  21378 71890 0  21720 72130 0
1193 9  986 92434 0  2462 93591 0  4914 3829 0  5317 131958 0  8288 152476 0  8419 80146 0  8703 6733 0  13122 10184 0  17463 68914 0
1194 9  4444 131162 0  4628 40616 0  4695 113499 0  8108 152362 0  8544 61692 0  10487 45043 0  13837 84209 0  14765 103126 0  17965 32788 0
1195 9  3229 130276 0  3954 58015 0  6839 151377 0  6850 23670 0  11449 27578 0  15170 103414 0  16618 86369 0  16806 68387 0  19378 34024 0
1196 9  2633 93717 0  3758 94688 0  6146 150855 0  7162 133500 0  7733 42947 0  9660 62539 0  12513 64949 0  16093 31303 0  17828 160136 0
1197 9  1346 92634 0  5399 150147 0  6317 150983 0  6615 5200 0  7385 97408 0  7436 42715 0  10488 63213 0  11983 82919 0  18488 51167 0
1198 9  3671 148783 0  3911 94806 0  6301 23275 0  9939 62735 0  11567 45847 0  12781 28652 0  15119 157898 0  15137 157915 0  16266 68018 0
1199 9  5724 4426 0  7776 6142 0  8651 43672 0  13809 65994 0  14899 85109 0  18612 14634 0  20098 34561 0  21742 144991 0  21774 72190 0
1200 9  659 37440 0  1777 74635 0  5283 4120 0  8555 98253 0  9821 44615 0  17055 13334 0  17386 141340 0  18022 87504 0  22615 36706 0
1201 9  512 146299 0  7888 79668 0  8708 98425 0  10577 45094 0  18766 33472 0  19040 106666 0  19848 70691 0  20874 71497 0  21695 108649 0
1202 9  80 145972 0  6331 78335 0  7949 43127 0  9318 62323 0  9800 153733 0  13160 47123 0  14202 11068 0  20822 108007 0  22158 17554 0
1203 9  4263 113188 0  4697 149702 0  8119 24771 0  11417 100409 0  14409 11278 0  15958 31185 0  17504 159875 0  19711 34263 0  21702 72118 0
1204 9  47 37072 0  3496 75985 0  10290 62997 0  13229 156457 0  16164 12661 0  19098 15045 0  20297 52416 0  20948 108087 0  22713 73037 0
1205 9  1499 92775 0  2047 74835 0  4763 40765 0  5860 22898 0  7734 61018 0  7784 152095 0  10921 82096 0  14952 66998 0  21758 108686 0
1206 9  5310 4131 0  6158 41751 0  7253 151714 0  11795 100785 0  12493 28386 0  13163 101883 0  15575 103788 0  15651 12234 0  19412 161243 0
1207 9  304 127965 0  4155 113110 0  5557 77654 0  6711 115020 0  7544 42779 0  8444 43502 0  9674 153643 0  11847 64429 0  18359 160612 0
1208 9  4335 113255 0  5044 77191 0  6081 114519 0  7274 42639 0  7868 43052 0  9584 153574 0  12195 9389 0  12977 156248 0  21026 53147 0
1209 9  3411 2739 0  4810 76982 0  7238 42598 0  7379 151797 0  7409 42708 0  10871 154658 0  12448 28371 0  12713 101566 0  16808 104727 0
1210 9  556 128175 0  9346 80784 0  11384 155062 0  12279 64808 0  16337 49590 0  19280 51760 0  19367 161225 0  20020 89123 0  20754 16399 0
1211 9  1974 56540 0  3549 57751 0  5274 4112 0  7047 5534 0  7694 152032 0  8985 61998 0  9585 7361 0  12725 156053 0  16868 49882 0
1212 9  1779 111060 0  8190 6404 0  8389 25026 0  8697 61827 0  12243 64794 0  15451 139951 0  15566 103780 0  19009 33700 0  19631 51977 0
1213 9  752 92253 0  4841 149804 0  5965 132547 0  6003 4688 0  8472 61655 0  11106 8597 0  12937 83547 0  13706 156815 0  18541 33294 0
1214 9  1287 1064 0  5874 114360 0  6583 78548 0  9470 44337 0  10114 135873 0  11781 9161 0  12070 28075 0  13900 84238 0  18026 160349 0
1215 9  2017 19949 0  5978 41641 0  6556 78531 0  6804 5375 0  9146 44113 0  9652 81012 0  10024 135811 0  11052 8526 0  16685 159122 0
1216 9  2505 56901 0  3267 2639 0  4721 95373 0  9263 44221 0  13636 29388 0  16406 158865 0  19227 70195 0  19784 52086 0  20065 89148 0
1217 9  1992 56543 0  3499 130476 0  7129 23936 0  10169 154059 0  11496 64125 0  14779 30263 0  16752 68338 0  18298 33100 0  20442 71168 0
1218 9  541 18713 0  1451 38018 0  3265 130292 0  4508 149569 0  6239 41806 0  6439 78427 0  7966 24680 0  13347 10357 0  15870 67723 0
1219 9  893 37625 0  3464 148596 0  6051 59809 0  7219 23987 0  13050 10099 0  13152 65418 0  18632 51302 0  19026 14997 0  20889 16483 0
1220 9  2481 111647 0  5458 77549 0  8660 43678 0  10204 135960 0  15341 103565 0  16694 159131 0  17760 69162 0  21011 108146 0  22221 145428 0
1221 9  573 110104 0  4592 40601 0  5836 77911 0  9548 153540 0  10046 44772 0  12646 28543 0  14913 11621 0  15462 12040 0  21856 90525 0
1222 9  1207 19320 0  1584 1268 0  1623 56243 0  2821 75466 0  7101 5605 0  14607 11448 0  19223 161154 0  20494 34868 0  20606 107847 0
1223 9  1373 92679 0  1822 74662 0  7902 6202 0  10363 81618 0  11934 9247 0  14183 157206 0  15130 30513 0  16816 86493 0  19256 106807 0
1224 9  1526 92794 0  2892 57171 0  5944 78006 0  6947 151412 0  7619 97561 0  12000 64557 0  14248 29814 0  15763 85676 0  16393 86140 0
1225 9  2151 1684 0  4601 40602 0  5250 59145 0  13754 47644 0  16236 12717 0  17360 159745 0  18774 14783 0  19649 51983 0  21352 90177 0
1226 10  38 37048 0  678 55550 0  1882 19860 0  4768 131447 0  6130 23115 0  9912 62717 0  12262 83099 0  16739 159172 0  19773 15652 0  21383 162834 0
1227 9  1878 111122 0  2661 111816 0  3710 39853 0  8159 97975 0  9977 99382 0  13841 156937 0  15897 67751 0  18360 14409 0  19900 34432 0
1228 9  1653 110970 0  3017 39286 0  3598 130543 0  7655 97591 0  9095 98756 0  9791 153722 0  10524 63257 0  18189 14231 0  19270 33952 0
1229 9  2546 147975 0  4713 113513 0  5853 59580 0  6067 23047 0  8132 97952 0  13322 47272 0  21214 35402 0  22118 17521 0  22178 90934 0
1230 9  4198 76551 0  4381 131134 0  5879 41565 0  6313 78332 0  6922 23774 0  14971 85154 0  15223 85352 0  15524 158237 0  17739 13875 0
1231 9  2969 148280 0  4807 22081 0  5652 4390 0  8539 134621 0  10611 8202 0  17964 14026 0  20238 125528 0  20667 71354 0  22883 109633 0
1232 9  1794 56349 0  4529 40545 0  5182 131787 0  8295 116340 0  8611 134677 0  10747 26963 0  12050 155576 0  17094 68670 0  19771 143285 0
1233 9  1335 56053 0  6432 114801 0  7586 151969 0  8430 116466 0  8587 25211 0  9787 81160 0  15149 48609 0  19546 143130 0  21893 108780 0
1234 10  1710 1386 0  3306 57549 0  4616 149671 0  5739 114259 0  8574 116589 0  10632 63370 0  12087 9321 0  12496 83254 0  16735 86455 0  18871 142478 0
1235 10  1321 128744 0  1819 19823 0  2357 147811 0  5685 114237 0  7115 97184 0  12036 64588 0  12963 65299 0  16123 85920 0  17755 141561 0  21205 35387 0
1236 9  828 753 0  2287 20161 0  3662 148777 0  6042 59808 0  10107 7741 0  16697 49772 0  16783 140944 0  17967 69295 0  18135 14191 0
1237 10  515 37328 0  1738 19754 0  5298 113977 0  6863 97039 0  8695 25283 0  9092 44064 0  12269 46422 0  15946 140273 0  15952 85792 0  19670 107134 0
1238 9  1186 128639 0  3377 39618 0  7665 115713 0  9531 7298 0  12650 101506 0  14081 102614 0  15289 139834 0  15471 12041 0  18643 87985 0
1239 9  1742 92999 0  1997 147505 0  4358 40389 0  4937 95532 0  7537 79299 0  7607 42839 0  9216 7099 0  13518 10493 0  14275 29842 0
1240 9  1166 92558 0  1619 147181 0  5933 41593 0  6464 41997 0  8385 116391 0  11126 45520 0  11604 64247 0  12975 120068 0  19161 15120 0
1241 9  845 146571 0  1612 19621 0  5451 114062 0  7213 79054 0  14413 84691 0  16559 158974 0  17884 32716 0  19225 33866 0  22382 17763 0
1242 9  809 146543 0  1185 110569 0  5011 131663 0  8157 61358 0  10372 81622 0  11690 155293 0  12503 46627 0  13619 47533 0  20439 16186 0
1243 9  1 18331 0  1789 129145 0  5038 131672 0  5459 95894 0  7063 133434 0  14881 85091 0  17695 32579 0  19151 161123 0  22609 72943 0
1244 9  696 55576 0  1618 129015 0  1661 92943 0  15994 31209 0  17379 13596 0  18440 160662 0  19417 88569 0  21825 17269 0  21891 72304 0
1245 9  1105 128590 0  2425 75142 0  4708 22004 0  7308 5727 0  7633 24372 0  10177 135946 0  15436 30711 0  18206 160492 0  21729 72144 0
1246 9  805 73828 0  1051 128544 0  3565 21112 0  7075 23890 0  14734 30222 0  15147 11823 0  17369 159757 0  20259 16041 0  20946 71553 0
1247 9  101 37098 0  880 128410 0  1580 92841 0  6905 42359 0  13627 29386 0  16703 159137 0  18363 69621 0  20145 70952 0  22592 54578 0
1248 9  403 128061 0  6882 115117 0  11962 27986 0  12556 28475 0  12820 83471 0  14187 66386 0  16289 158793 0  17784 13890 0  19866 70696 0
1249 9  146 37112 0  2111 93266 0  7588 24327 0  10446 118082 0  16029 12514 0  16217 158763 0  21069 16627 0  21603 72062 0  22062 17447 0
1250 9  2349 1871 0  5062 77194 0  5284 22472 0  7142 97200 0  14075 157071 0  14357 48031 0  15735 67633 0  18939 69948 0  19974 70836 0
1251 9  3883 76316 0  5074 131692 0  6382 23317 0  6813 5378 0  6817 78708 0  13535 156680 0  14475 66584 0  19245 70203 0  22424 54426 0
1252 9  954 846 0  5197 77313 0  5223 59124 0  5943 59671 0  7339 79145 0  13319 156541 0  16328 49585 0  17464 87048 0  18140 105957 0
1253 9  310 73453 0  1548 1252 0  2398 75123 0  4590 3607 0  5238 4100 0  5394 59229 0  8467 134569 0  12181 83053 0  12293 155790 0
1254 9  418 73570 0  777 55633 0  1219 74179 0  7996 79731 0  8522 152665 0  11762 155335 0  15309 11944 0  17546 105454 0  20493 16219 0
1255 9  4177 21589 0  4991 95563 0  5513 95948 0  11645 155272 0  12123 9340 0  14079 66255 0  18532 33290 0  19849 88976 0  22426 91184 0
1256 9  650 37434 0  4014 3220 0  4442 95200 0  4921 131588 0  7441 133712 0  11024 154781 0  15854 104005 0  16624 31760 0  22334 17740 0
1257 9  1266 110619 0  1608 110905 0  3233 39467 0  5678 150398 0  7024 78912 0  16913 49935 0  17857 32691 0  17892 13973 0  18507 69696 0
1258 9  1589 92850 0  2798 148146 0  2846 39164 0  3550 76060 0  8089 134192 0  8505 6624 0  9956 44709 0  15962 104080 0  18182 50959 0
1259 9  2771 148129 0  2871 2265 0  5456 41261 0  7516 24252 0  11728 27792 0  17111 50062 0  19187 161142 0  20522 52619 0  21582 17007 0
1260 9  1809 1447 0  3457 21039 0  6300 4925 0  9567 7320 0  14338 29895 0  19162 33835 0  19173 70145 0  20249 161925 0  20290 89332 0
1261 9  3660 112666 0  5840 150543 0  5908 77962 0  6433 132877 0  6934 78842 0  10153 26436 0  17469 13704 0  19090 33794 0  21994 90628 0
1262 9  1224 1044 0  8250 116310 0  8542 25176 0  11274 118673 0  15587 158269 0  19261 33937 0  19606 88776 0  21927 72332 0  22114 90844 0
1263 9  977 92430 0  3780 3014 0  5758 132361 0  5975 150657 0  13945 84275 0  14967 11687 0  16794 13144 0  19477 34087 0  22756 127587 0
1264 9  4353 113267 0  6167 41752 0  6214 78245 0  6571 23447 0  6999 115201 0  10684 26853 0  16613 159074 0  18486 14519 0  22607 36699 0
1265 9  2972 39255 0  7838 152141 0  11885 100899 0  15246 11892 0  15384 67339 0  16213 86023 0  18441 14469 0  19873 34420 0  22073 72449 0
1266 9  2175 111322 0  2724 111863 0  10346 99627 0  12524 101395 0  12652 137893 0  17085 68657 0  18674 160808 0  20232 16014 0  21754 35862 0
1267 9  3766 76225 0  4975 131621 0  5330 41198 0  6751 23585 0  6964 133360 0  7468 133725 0  8696 43690 0  19655 161428 0  21566 53684 0
1268 9  2152 20066 0  3271 75813 0  5042 40969 0  5627 41384 0  6109 132634 0  7064 151525 0  8318 43407 0  14220 11078 0  21089 53205 0
1269 9  1444 74396 0  5663 41418 0  12788 156125 0  13458 65714 0  15507 12104 0  15987 67818 0  16484 104491 0  19782 15653 0  19930 89047 0
1270 10  295 127955 0  1855 19844 0  2819 39145 0  4409 149407 0  7097 97179 0  7715 42934 0  11262 63934 0  15052 85240 0  20413 34806 0  22633 72991 0
1271 10  1873 19857 0  2479 75187 0  3004 130092 0  5778 4492 0  7663 79403 0  9598 80990 0  14524 139294 0  14736 66830 0  15674 103840 0  22430 17824 0
1272 9  1320 110666 0  2925 2304 0  8819 152873 0  10281 62974 0  12732 119876 0  14332 84573 0  14435 157440 0  18013 87500 0  19139 106724 0
1273 9  1442 38016 0  3275 148490 0  12250 28215 0  13313 47267 0  18246 69503 0  18783 14788 0  20017 34510 0  21447 16869 0  22766 18123 0
1274 9  1344 56073 0  6129 4788 0  8172 6372 0  10649 45150 0  15670 30910 0  16387 140629 0  16461 12888 0  17394 123324 0  17896 87400 0
1275 9  1263 55997 0  1557 1257 0  6605 151168 0  8738 152783 0  10460 45017 0  12090 64646 0  13553 156700 0  17390 50254 0  18297 14319 0
1276 10  1765 19794 0  3529 21093 0  4402 21749 0  5572 22643 0  6478 132914 0  8891 152901 0  13292 156512 0  14278 84524 0  18436 87816 0  18455 106192 0
